event_id,event_type_id,name_key,description_key,image_name,image_prompt,weight,is_minor,biome
minor_highland_prayer_flags,minor_omen,event.minor_highland_prayer_flags.name,event.minor_highland_prayer_flags.description,minor_highland_prayer_flags,"A high mountain pass between two large grey boulders, ropes of Tibetan prayer flags strung between them in overlapping lines. The flags are faded — blue washed to pale grey, red to salmon, yellow to cream — frayed edges fluttering horizontally in a strong wind, some nearly transparent from sun and weather. Tibetan block-printed mantras are faintly visible on the cloth. Below the ropes, a small stone cairn topped with a juniper branch, its bark stripped silver by frost. In the middle ground, a caravan of loaded carts and shaggy yaks passes single-file along a narrow dirt trail, drivers in sheepskin coats walking with bowed heads. The background opens onto a panorama of layered mountain ridges fading from brown to grey-blue to white at the far horizon, snow caps catching afternoon light. A vast sky stretches overhead, deep blue at the zenith grading to hazy white at the edges. The atmosphere is windswept, sacred, and quietly humbling.",1.0,1,
minor_highland_cold_wind,minor_road,event.minor_highland_cold_wind.name,event.minor_highland_cold_wind.description,minor_highland_cold_wind,"A high mountain trail exposed on a bare ridge, grey-brown rock and patches of frozen scree stretching in every direction. A fierce wind blows from the upper left, carrying streaks of fine granular snow that slash diagonally across the frame. Two yak-drawn carts struggle along the trail, canvas covers flapping violently, one corner torn free and streaming horizontally. A driver in a heavy felt coat leans into the wind, one arm raised to shield his face, the other gripping a yak's lead rope. The yaks trudge with lowered heads, shaggy coats ruffled backward by the gale, ice crystals clinging to their dark wool. Loose scraps of cloth tumble along the ground. In the background, jagged peaks disappear into swirling grey cloud, snow plumes blowing off the ridgeline. No sun visible — the sky is a uniform iron grey. The atmosphere is harsh, relentless, and bitterly cold.",1.0,1,
minor_universal_campfire_song,minor_caravan,event.minor_universal_campfire_song.name,event.minor_universal_campfire_song.description,minor_universal_campfire_song,"A caravan camp at nightfall, a bright campfire at the center throwing warm orange light across a circle of seated figures. Six or seven men sit on spread wool blankets and folded felt mats around the flames — one leans back with mouth open in song, hands on his knees, a Sogdian in a belted caftan. Beside him, a younger man in a hemp tunic slaps a rhythm on an upturned wooden bowl. Others listen with half-smiles, firelight catching the creases of weathered faces. Sparks spiral upward in a column against a deep indigo sky dusted with early stars. Beyond the circle, the dark silhouettes of parked carts and resting camels form a loose perimeter. Bedrolls and leather satchels lie scattered on the ground. A copper kettle sits on a flat stone at the fire's edge, steam curling from its spout. The atmosphere is warm, companionable, and briefly unburdened.",1.0,1,
minor_universal_broken_wheel,minor_road,event.minor_universal_broken_wheel.name,event.minor_universal_broken_wheel.description,minor_universal_broken_wheel,"A close view of a heavy wooden cart wheel rolling along a dirt road, the iron-rimmed wheel visibly worn, a thin gap visible between the hub and the axle where grease has dried to dark crust. Fine dust puffs up with each rotation. A driver in a plain linen tunic walks alongside, head tilted down toward the wheel, brow furrowed, one hand resting on the cart's side rail. The cart is loaded with roped canvas bundles and stacked wicker baskets. A second cart follows behind on the road, its driver paying no attention, chin tucked into a scarf. The road stretches ahead through nondescript terrain — low scrub, scattered rocks, a pale sky. No drama, no danger — only a wheel that complains and a driver who listens. The atmosphere is mundane, mildly annoying, and entirely ordinary.",1.0,1,
crisis_famine_caravan,crisis,event.crisis_famine_caravan.name,event.crisis_famine_caravan.description,crisis_famine_caravan,"A halted caravan on a barren stretch of packed-earth road under a pale, washed-out sky. In the foreground, two porters sit slumped against a wagon wheel, legs splayed, heads hanging, their hemp tunics loose on gaunt frames, collar bones and cheekbones sharply defined. An overturned wooden bowl lies between them, empty, a thin residue of grey gruel dried on its rim. Beside the wagon, a pack ox stands with its head nearly touching the ground, ribs and hip bones protruding through dull hide, a trail of pinkish saliva dripping from its muzzle onto the cracked earth. The wagon's cargo bed is visible through the open tailgate — bales of trade goods stacked tight, but the provision compartment at the front is bare, empty sacks collapsed flat, a single cracked clay jar on its side. In the middle ground, the senior driver, a lean older man in a sun-bleached cotton tunic and a sweat-darkened felt cap, stands before the caravan master, gesturing toward the failing ox with one hand, the other hand open in a plea. Behind them, a line of three more wagons stretches along the road, their drivers sitting motionless on the ground in the thin shade of the wheels. The background shows flat, dry terrain with sparse brown scrub extending to a hazy horizon. Harsh midday light flattens the landscape, bleaching all color, deepening the hollow shadows on the starving faces.",0.6,0,
crisis_mutiny_porters,crisis,event.crisis_mutiny_porters.name,event.crisis_mutiny_porters.description,crisis_mutiny_porters,"A confrontation on a wide Silk Road trade route in harsh morning light. In the foreground, a line of twelve porters stands shoulder to shoulder across the road, blocking the way, trade bales and bundles dropped in the dust at their feet. The ringleader at center is a broad-shouldered man with a jagged scar across his left cheekbone, wearing a faded brown cotton tunic with the sleeves torn off, gripping a thick cargo hook in one scarred fist, his other hand jabbing a finger toward the viewer. The men flanking him clutch tent stakes, knotted ropes, and wooden poles, their faces gaunt and furious, sweat-stained headcloths pulled low over sun-darkened brows. One man at the edge holds a short iron knife at his side, half-hidden behind his thigh. In the middle ground, the caravan master stands alone between the mutineers and his wagons, hands raised at chest height, palms out, his traveling robe dusty, posture rigid with controlled alarm. Behind him, two heavy-axled trade wagons sit with their oxen still in harness, shifting nervously. A woman peering from behind the wagon canvas clutches a bundle to her chest. The background shows a flat road disappearing into brown hills under a pale sky streaked with thin clouds. The light is flat and pitiless, casting short hard shadows beneath the men's feet, every line of tension visible in the scene.",0.6,0,
crisis_plague_rumor,crisis,event.crisis_plague_rumor.name,event.crisis_plague_rumor.description,crisis_plague_rumor,"A frantic mule driver stumbling toward a halted caravan on a dusty road, one arm raised in warning, the other dragging the lead rope of a panicked mule. The driver is emaciated, his cotton robe torn at the shoulder and streaked with road dust, bare feet bloodied from running, mouth open in a shout, eyes wide with terror. The mule behind him rears, ears flat, nostrils flared, its pack saddle askew and one saddlebag missing. In the foreground, the front of the caravan: the lead wagon has stopped, the driver standing on the bench shading his eyes, the oxen shifting uneasily. Two caravan workers peer around the wagon side, faces taut with alarm. In the middle ground, the caravan master stands in the road between the approaching madman and his people, one hand raised to halt the wagons, the other reaching for the mule driver's shoulder. Behind the caravan master, other workers cluster in small groups, murmuring, some already looking over their shoulders at the road behind. The background shows the road stretching ahead toward a distant walled city, its outline hazy in the heat, gates visible as dark rectangles in pale mud-brick walls. A thin column of dark smoke rises from within the city walls, ominous against a bleached white sky. Harsh, flat afternoon light drains the color from the landscape, leaving everything in tones of dust and ash.",0.6,0,
crisis_debt_trap,crisis,event.crisis_debt_trap.name,event.crisis_debt_trap.description,crisis_debt_trap,"A tense encounter at a dusty crossroads where two caravan trails converge, marked by a weathered stone distance marker. In the foreground, a low wooden folding table set on packed earth holds a yellowed paper scroll weighted at the corners by smooth stones, its surface covered in neat Sogdian script with a red wax seal visible at the bottom. Beside the scroll, a pair of bronze balance scales sits ready, and a small iron-bound wooden chest is clasped shut. The moneylender stands behind the table, a lean man of middle age with a narrow trimmed beard and calculating dark eyes, wearing a dark blue Sogdian kaftan with faded gold thread embroidery along the collar and cuffs, hands clasped behind his back, head tilted with patient menace. Flanking him, two guards stand with thick wooden cudgels resting on their shoulders, wearing plain leather vests over undyed cotton shirts, faces blank and watchful. In the middle ground, the caravan master faces the moneylender across the table, shoulders tense, one hand instinctively touching the empty leather purse on his belt, the other clenched at his side. Behind him, his caravan stretches along the trail — laden wagons and weary oxen, the drivers watching the confrontation with uneasy silence. The background shows the two converging trails disappearing into hazy steppe under a heavy grey overcast sky. Diffused flat light eliminates shadows, lending the scene a colorless, oppressive quality.",0.6,0,
city_bazaar_scam,trade,event.city_bazaar_scam.name,event.city_bazaar_scam.description,city_bazaar_scam,"A crowded Central Asian bazaar stall draped with bolts of colorful fabric hanging from wooden crossbeams, sunlight filtering through a canvas awning overhead, casting dappled gold-and-shadow patterns across the scene. In the foreground, a low wooden counter covered with unrolled lengths of silk — one deep crimson, one pale jade, one ivory-white — their surfaces catching the light with a glossy sheen. A brass balance scale with stacked copper weights sits at the counter's edge beside a clay cup of dark tea. In the middle ground, a Sogdian merchant in a richly embroidered dark blue caftan with gold thread at the collar and cuffs, a round felt cap pushed back on his head, leans forward with both palms flat on the counter, smiling broadly. His fingers are adorned with two silver rings, a leather coin pouch hangs from his braided belt. Behind him, wooden shelves hold folded textiles in indigo, saffron, and undyed cream, interspersed with ceramic pots and coiled rope. To the left, other bazaar stalls stretch into the distance — a coppersmith hammers at a brazier, a spice seller displays open sacks of turmeric and cumin. Pedestrians in varied garb — a Persian in a white turban, a Turkic horseman in leather, a veiled woman carrying a clay amphora — crowd the narrow lane. Warm midday light pours from the right, dust motes floating in the sunbeams. The atmosphere is bustling, aromatic, and tinged with the unease of a deal too good to be true.",0.5,0,
city_caravanserai_tale,encounter,event.city_caravanserai_tale.name,event.city_caravanserai_tale.description,city_caravanserai_tale,"The interior of a brick-walled caravanserai common hall at night, warm amber light from half a dozen clay oil lamps mounted on iron brackets along the walls. In the foreground, a worn Persian carpet spread on a packed-earth floor, a round copper tray holding a dented brass teapot, three small clay cups, and a scattering of pistachio shells. A leather saddlebag and a coiled hemp rope lean against a brick pillar. In the middle ground, a grey-haired Persian man in a faded green silk robe and a white cotton turban sits cross-legged, one weathered hand raised in a storytelling gesture, his neatly trimmed beard catching the lamplight. His eyes are sharp and bright beneath heavy brows. Opposite him, two merchants listen intently — a Sogdian in a gold-trimmed caftan leaning forward, and an Arab trader in layered white robes with a curved dagger tucked into his sash, arms folded. Behind them, the hall opens through a brick archway into a courtyard where the dark shapes of tethered camels and mules are silhouetted against a starry sky. Bundles, saddles, and folded blankets are stacked along the far wall beneath a wooden shelf holding ceramic jars and bronze vessels. Smoke from a dying brazier curls upward into shadow. The atmosphere is intimate and conspiratorial — the hush of a story that demands belief.",0.5,0,
city_palace_audience,encounter,event.city_palace_audience.name,event.city_palace_audience.description,city_palace_audience,"A grand audience hall in an Islamic palace with geometric tilework covering the lower walls in patterns of cobalt blue, turquoise, and gold leaf. In the foreground, a polished marble floor inlaid with dark stone rosettes, two bronze incense burners on tripod stands trailing thin ribbons of sandalwood smoke. A pair of curved scimitars in jeweled scabbards rest crossed on a wooden rack beside the entrance arch. In the middle ground, a heavyset Arab ruler sits on a raised dais covered with layered silk cushions in deep crimson and emerald — he wears a white turban secured with a gold-and-emerald clasp, a richly embroidered white robe over a dark under-tunic, a thick gold chain around his neck. One hand rests on a lacquered wooden armrest, the other holds a string of amber prayer beads. Two guards in polished iron helmets with mail aventails stand flanking the dais, each gripping a long-hafted halberd. Behind the throne, a carved cedarwood screen lets diffused daylight filter through in geometric patterns across the floor. An arched window in the far wall frames a courtyard with a marble fountain, citrus trees in ceramic pots, and a sliver of blue sky. The light is warm and directional from the left, catching the tilework and the ruler's emerald clasp. The atmosphere is formal, opulent, and charged with the weight of political calculation.",0.5,0,
city_port_smuggler,trade,event.city_port_smuggler.name,event.city_port_smuggler.description,city_port_smuggler,"A narrow alley between two stone-and-timber port warehouses at dusk, the sky a deep violet-orange gradient above flat rooftops. In the foreground, wet cobblestones gleaming with puddles reflecting the last daylight, coils of thick hemp rope, a wooden crate with its lid pried open revealing straw packing, and a rusted iron anchor chain looped around a bollard. In the middle ground, a wiry Arab man in a faded brown robe with a frayed hem crouches beside a canvas-wrapped bundle, one hand pulling back the cloth to reveal small burlap sacks tied with cord — the contents hidden. His face is lean and sun-darkened, a short black beard, a cloth wound loosely around his head. He looks sideways toward the alley entrance, mouth half-open mid-sentence. Behind him, stacked wooden barrels branded with merchant marks lean against a warehouse wall of rough-cut limestone blocks, a tar-stained wooden door ajar behind them. Through the gap between buildings, the mast and rigging of a dhow are visible against the twilight sky, its triangular lateen sail furled. A single bronze oil lamp in an iron wall bracket casts a small warm circle on the stone. In the distance, the dark water of a harbor glistens, a second ship's lantern a faint yellow dot. The atmosphere is furtive, salt-tinged, and thick with the tension of an illicit deal about to be struck.",0.5,0,
quest_empire_start,quest,event.quest_empire_start.name,event.quest_empire_start.description,quest_empire_start,"A distinguished Sogdian merchant standing at the edge of a busy caravan halt, addressing the viewer with one hand extended in a gesture of proposition. He wears a dark indigo caftan of heavy wool with intricate gold thread embroidery running along the collar, cuffs, and front seam, fastened with bronze toggle buttons. A round felt cap with a narrow rolled brim sits on his close-cropped grey hair. Heavy silver and lapis-lazuli rings adorn three fingers of his right hand, while his left hand rests on a thick leather belt with a bronze buckle shaped like a running horse — the emblem of the Sogdian trade guilds. His face is weathered but sharp-eyed, a neatly trimmed grey beard framing a confident half-smile. In the foreground, packed earth with scattered straw and a worn stone water trough fed by a clay pipe. In the middle ground, several trade wagons with hemp-wrapped bales stand in a loose semicircle, drivers tending to unhitched oxen and camels. A young Sogdian servant in a plain brown caftan holds a rolled parchment scroll and a wooden writing case behind the merchant. In the background, a flat Central Asian steppe stretches to low brown hills under a clear sky streaked with amber sunset light. Warm side-light from the setting sun catches the gold embroidery and casts a long shadow. The atmosphere is auspicious and consequential — a turning point disguised as a conversation.",0.4,0,
quest_mystic_start,quest,event.quest_mystic_start.name,event.quest_mystic_start.description,quest_mystic_start,"An elderly Tibetan monk standing at the entrance of a small mountain monastery, facing the viewer with an outstretched hand offering a rolled parchment scroll tied with a faded saffron ribbon. He wears a deep crimson wool kasaya draped over one shoulder, revealing a saffron undershirt beneath. His head is shaved, deep lines etched into a sun-darkened face, and a string of polished yak-bone prayer beads hangs from his left wrist. Behind him, the monastery is a compact whitewashed stone structure with a flat roof of grey slate slabs, a single narrow wooden door painted red with iron hinges. Between two rocky outcrops above the building, horizontal strings of rectangular prayer flags in five colors — blue, white, red, green, yellow — snap taut in the mountain wind, several frayed at the edges. In the foreground, a narrow flagstone path leads up to the entrance, bordered by low stone walls with carved mani stones bearing Tibetan script. A bronze incense burner shaped like a lotus sits on a flat rock, thin grey smoke rising from smoldering juniper needles. In the middle ground, two shaggy yaks with heavy wooden pack frames stand on a gravel terrace beside the path. The background drops into a vast valley filled with layered grey and white clouds, distant snow-capped peaks catching pale golden light from a sun hidden behind high cirrus. The atmosphere is serene yet charged with purpose — a threshold between the mundane road and something ancient.",0.4,0,
quest_caravan_start,quest,event.quest_caravan_start.name,event.quest_caravan_start.description,quest_caravan_start,"An old Persian caravan master sitting cross-legged by a small campfire at dusk, breaking a strip of dried meat with gnarled hands. He is gaunt and sinewy, wearing a faded brown wool traveling robe with a wide leather belt, a dusty linen turban wrapped loosely around his head. His face is deeply lined, the skin dark and weather-beaten, a short grey beard covering a sharp jaw. His left hand is visibly scarred — two fingers stiff and curled, the skin shiny and pulled tight from an old burn. In his right hand he extends half a strip of dark jerky toward the viewer. A battered leather travel pack and a coiled hemp rope lie beside him on a worn felt blanket. In the foreground, a low campfire of dry scrub and dung cakes burns in a ring of blackened stones, casting warm orange light upward across his features. A dented copper cup and a wooden bowl with crumbs of flatbread sit on the ground near the fire. In the middle ground, the dim shapes of caravan wagons and resting camels form a loose circle, their canvas covers catching the last purple light of the sky. In the background, a vast open landscape — either steppe or desert fringe — stretches to a darkening horizon where the last band of amber light meets deep indigo. A few bright stars have appeared overhead. The atmosphere is quiet, intimate, and consequential — one old man passing the torch to someone he has only just met.",0.4,0,
quest_silk_start,quest,event.quest_silk_start.name,event.quest_silk_start.description,quest_silk_start,"An elderly Chinese dyer standing behind a rough wooden market stall, leaning forward conspiratorially toward the viewer. He wears a faded and patched silk robe of once-fine quality, now stained with overlapping splashes of indigo, madder red, and saffron yellow. His thin fingers are deeply stained blue-black from years of working dye vats, and flakes of dried pigment are visible under his nails. His face is lean and lined, a wispy grey goatee on his chin, sharp intelligent eyes under heavy lids. One hand rests on a folded piece of raw silk laid on the stall, the other hand raised with index finger to his lips in a gesture of secrecy. In the foreground, the market stall surface displays small clay pots of powdered dyes — deep blue indigo, bright yellow turmeric, dark red madder — alongside bundles of raw flax and a worn brass scale with stacked copper weights. In the middle ground, a busy border-town market scene: canvas-roofed stalls, stacked sacks of flour, bundles of dried fish hanging from wooden hooks, a mix of Tang Chinese and Central Asian merchants milling about in the background. Packed earthen ground, scattered straw, a wooden cart loaded with hemp bales parked at the edge of the frame. Low afternoon sun from behind thin clouds casts diffused warm light across the scene, catching dust motes in the air. The atmosphere is secretive and enticing — hidden knowledge offered in a mundane setting.",0.4,0,
road_pamir_caravan,encounter,event.road_pamir_caravan.name,event.road_pamir_caravan.description,road_pamir_caravan,"A narrow mountain trail carved into the side of a steep Pamir cliff face, barely wide enough for a single cart. On the left, a vertical wall of layered brown and grey schist streaked with mineral veins rises out of frame. On the right, the trail edge drops into a deep valley filled with thick white cloud, distant snow-capped peaks piercing through the cloud layer. In the foreground, the iron-rimmed front wheel of a merchant cart rests inches from the crumbling trail edge, hemp-wrapped bales visible above the wooden sideboards. In the middle ground, a broad-shouldered Turkic caravan leader stands with feet planted wide on the rocky path, wearing a brown leather vest over a quilted cotton deel, a fox-fur hat with ear flaps, and knee-high felt boots laced with rawhide. One hand grips the lead rope of a shaggy black yak loaded with bundled raw wool, the other gestures emphatically forward. Behind him, two more yaks stand nose to tail, their loads scraping the cliff wall. Three wooden carts with canvas covers wait single-file on the narrow trail, wheels locked with iron brakes. In the background, the trail curves around the mountainside and disappears behind a grey granite buttress. Thin afternoon light breaks through high cloud, casting cold blue-white illumination across the scene. The atmosphere is one of logistical standoff — two immovable forces on an unforgiving path.",0.5,0,
road_taklamakan_well,hazard,event.road_taklamakan_well.name,event.road_taklamakan_well.description,road_taklamakan_well,"A half-buried stone well in the Taklamakan Desert, its round masonry rim barely rising above wind-driven sand. The wellhead is built of stacked sandstone blocks, many cracked and displaced, with sand pouring over the lip into the dark shaft. In the foreground, cracked grey salt-crusted earth stretches toward the well, a dead raven lying on its back near the stones with wings spread, black feathers dusty and dull. A frayed hemp rope attached to a wooden crossbar over the well hangs slack into the darkness. In the middle ground, a caravan driver in a dusty brown cotton tunic and a sun-bleached felt cap kneels beside the well, peering into the shaft with one hand shading his eyes, a dented copper cup in his other hand catching pale yellow light. Behind him, three dromedaries stand in a line with sunken flanks and drooping heads, their leather harnesses cracked and faded, empty goatskin waterskins hanging flat from the saddle horns. Two dead Euphrates poplars rise from the sand like grey skeletal hands, their trunks buried to mid-height, bare branches casting thin shadows. The background is an endless expanse of low dunes and salt flats under a bleached white sky, heat shimmer blurring the horizon into a wavering line. Harsh overhead sun eliminates shadows except directly under objects. The atmosphere is one of desperate hope meeting ominous warning — survival balanced on a knife edge.",0.6,0,
road_gansu_patrol,encounter_language,event.road_gansu_patrol.name,event.road_gansu_patrol.description,road_gansu_patrol,"A Tang Dynasty military checkpoint on a straight loess road cutting through the Gansu Corridor, framed by two squat mud-brick watchtowers with flat roofs and narrow arrow slits. A bamboo pole barrier lashed with coarse hemp rope spans the road between the towers at chest height. In the foreground, the dusty packed-earth surface of the road shows deep parallel cart ruts and scattered straw. A wooden signpost with vertical Chinese characters carved into its face stands to the right of the road. In the middle ground, a Tang officer in lamellar armor of red-lacquered iron plates laced with leather cord stands at attention, gripping a lacquered wooden writing tablet in his left hand and a horsehair brush in his right. His bronze helmet with hinged cheek guards gleams in the morning light. Flanking him, two soldiers hold bronze-tipped halberds upright, their quilted cotton underarmor visible at the shoulders. Behind the barrier, a command tent of oiled canvas flies a crimson silk pennant with an embroidered golden dragon from its ridge pole. An iron cooking cauldron steams on a stone hearth beside the tent, strips of dried meat hanging from a wooden rack nearby. In the background, the Gansu Corridor stretches as a flat strip of cultivated land between distant brown mountain ranges, golden wheat fields flanking the road under a pale yellow sky hazed with fine loess dust. Early morning sun from the east casts long shadows from the towers across the road. The atmosphere is bureaucratic and imposing — imperial authority made tangible in mud brick and lacquered iron.",0.5,0,
road_levant_pirates,bandit_attack,event.road_levant_pirates.name,event.road_levant_pirates.description,road_levant_pirates,"A stretch of the Levantine coast where a dusty caravan trail runs along a rocky clifftop above a narrow strip of grey-blue sea. In the foreground, the packed-earth trail surface is strewn with loose gravel and dried thorn branches, a weathered wooden cart wheel entering from the lower left. On the right, the cliff drops steeply to a rocky shore where two long narrow boats with patched lateen sails of dirty canvas are beached bow-first, their wooden hulls dark with tar. In the middle ground, six pirate figures block the trail in a loose line. The leader stands at center — a lean, scarred man in dark cotton wrappings wound tight around his torso and legs, a curved steel sabre raised in his right hand, a round shield of stretched camel hide on his left arm, a leather bandolier of throwing knives across his chest. Behind him, pirates hold short spears and daggers, their faces half-covered with black cloth. To the left of the trail, dry rocky hillside rises steeply, covered in thorny camel-thorn scrub and pale limestone outcrops. In the background, the Mediterranean stretches as a flat grey-blue expanse under a hazy sky, a distant headland jutting into the water. Late afternoon sun from the west catches the sabre blade and glints off the water. Smoke from a hidden shore camp rises in a thin column behind the beached boats. The atmosphere is one of calculated menace — predators at home on their ground.",0.8,0,
minor_desert_caravan_bells,minor_omen,event.minor_desert_caravan_bells.name,event.minor_desert_caravan_bells.description,minor_desert_caravan_bells,"A vast desert landscape of pale gold sand dunes under a bleached midday sky. The scene is empty of visible life except for a small caravan of two carts and four camels in the foreground, halted on a flat stretch between dune ridges. A driver in a white cotton headwrap stands beside the lead camel, head tilted slightly, one hand cupped behind his ear, listening. In the middle distance, beyond a high crescent-shaped dune, faint traces of dust rise into the still air — the only hint of the unseen caravan. No figures visible beyond the dune, only the dust and the suggestion of movement. The light is harsh and overhead, casting short shadows beneath the camels. The sand surface is rippled by wind in fine parallel lines. The air shimmers with heat above the dune crest. The atmosphere is still, expectant, and quietly comforting — sound carrying across emptiness.",1.0,1,
minor_highland_waterfall,minor_road,event.minor_highland_waterfall.name,event.minor_highland_waterfall.description,minor_highland_waterfall,"A narrow mountain trail carved into dark grey-black rock, rounding a cliff face. A waterfall drops from a mossy ledge fifteen feet above, a column of clear water striking a smooth granite basin worn into the rock at trail level. White spray fans outward from the impact point, catching sunlight in tiny rainbows. Bright green moss and small ferns cling to the wet rock face around the falls. A caravan has halted on the trail — two yak-drawn carts with roped loads, the lead yak lowering its shaggy head to drink from the pool overflow. A driver in a sheepskin vest kneels at the basin edge, cupping water in both hands, face wet and grinning. A second man stands behind him, arms spread, eyes closed, face tilted up into the falling mist. Droplets glisten on the dark canvas of the nearest cart. Beyond the cliff edge, a deep valley opens up with layered blue mountain ridges in the distance. The atmosphere is refreshing, joyful, and unexpectedly generous.",1.0,1,
minor_plains_wildflowers,minor_road,event.minor_plains_wildflowers.name,event.minor_plains_wildflowers.description,minor_plains_wildflowers,"A wide steppe landscape bisected by a dirt caravan track, the track disappearing into an immense field of wildflowers stretching to the horizon. Scarlet poppies dominate — thousands of vivid red blooms on thin green stems, waist-high, interspersed with clusters of deep purple irises and scattered white chamomile. A caravan of three wagons with canvas covers rolls slowly through the flower field, wheels pressing dark green tracks through the blossoms. The lead driver, a bearded man in a tan tunic, has a red poppy tucked behind his ear and another stuck into his belt. Bees hover in golden clusters around the nearest blooms. The sky is pale blue with high white clouds, bright midday sun illuminating the field in saturated colour. In the foreground, crushed flower stems release a faint visible mist of pollen into warm air. The atmosphere is vivid, fragrant, and unexpectedly beautiful — a brief gift from an otherwise monotonous road.",1.0,1,
minor_universal_shooting_star,minor_omen,event.minor_universal_shooting_star.name,event.minor_universal_shooting_star.description,minor_universal_shooting_star,"A caravan camp at night, viewed from ground level looking upward. The dominant feature is a brilliant meteor streak crossing the dark sky from upper center toward the lower right horizon — a vivid green-white line with a brighter head and a fading tail that shifts from white to pale green to faint orange, illuminating thin wisps of cloud it passes through. The sky around it is deep indigo, dense with stars. Below, five or six figures stand or sit around the remnants of a campfire, faces lit from above by the meteor's cold flash — mouths open, eyes wide, one man's arm extended upward pointing at the streak. A young boy kneels on a blanket, hands clasped together at his chest. The firelight is dim amber, overpowered by the meteor's momentary brilliance. Parked carts and resting animals form dark silhouettes at the camp's edge. The ground is bare packed earth. The atmosphere is sudden, luminous, and touched with wonder.",1.0,1,
minor_desert_bones,minor_road,event.minor_desert_bones.name,event.minor_desert_bones.description,minor_desert_bones,"A desert trail through flat terrain of pale ochre sand and scattered gravel, under a hazy white-yellow sky. To the right of the trail, a cluster of sun-bleached bones protrudes from the sand — the ribcage and long curved neck bones of a camel, white as chalk, half-buried at an angle. Beyond it, a second set of bones, smaller, partly covered by a drift of sand. Scattered among them: splintered grey planks from a destroyed cart, a torn strip of faded blue cloth snagged on a bone, a cracked leather bag half-swallowed by sand. A dark iron wheel rim lies flat on the surface, rusted brown-orange. In the foreground, the current caravan passes on the trail — a driver walks beside his camel with eyes fixed straight ahead, jaw set, not looking at the remains. Behind him, another man glances sideways at the bones, face grim. The scene is still, dry, and sun-bleached. The atmosphere is sobering, silent, and heavy with unspoken dread.",1.0,1,
npc_encounter_1,encounter,event.npc_encounter_1.name,event.npc_encounter_1.description,desert_nomads,,0,0,
npc_encounter_2,encounter,event.npc_encounter_2.name,event.npc_encounter_2.description,plains_merchant_camp,,0,0,
npc_encounter_3,encounter,event.npc_encounter_3.name,event.npc_encounter_3.description,desert_nomads,,0,0,
template_discovery_0,discovery,template.discovery.0.name,template.discovery.0.desc,,,0,0,
template_discovery_1,discovery,template.discovery.1.name,template.discovery.1.desc,,,0,0,
template_discovery_2,discovery,template.discovery.2.name,template.discovery.2.desc,,,0,0,
template_encounter_0,encounter,template.encounter.0.name,template.encounter.0.desc,,,0,0,
template_encounter_1,encounter,template.encounter.1.name,template.encounter.1.desc,,,0,0,
template_encounter_2,encounter,template.encounter.2.name,template.encounter.2.desc,,,0,0,
template_quest_0,discovery,template.quest.0.name,template.quest.0.desc,,,0,0,
template_quest_1,discovery,template.quest.1.name,template.quest.1.desc,,,0,0,
template_quest_2,discovery,template.quest.2.name,template.quest.2.desc,,,0,0,
quest_artifact_start,quest,event.quest_artifact_start.name,event.quest_artifact_start.description,quest_artifact_start,,0.4,0,
event_empire1_complete,quest,event.event_empire1_complete.name,event.event_empire1_complete.description,event_empire1_complete,,0,0,
event_mystic1_complete,quest,event.event_mystic1_complete.name,event.event_mystic1_complete.description,event_mystic1_complete,,0,0,
event_caravaneer1_complete,quest,event.event_caravaneer1_complete.name,event.event_caravaneer1_complete.description,event_caravaneer1_complete,,0,0,
event_silk1_complete,quest,event.event_silk1_complete.name,event.event_silk1_complete.description,event_silk1_complete,,0,0,
event_artifact1_decipher,quest,event.event_artifact1_decipher.name,event.event_artifact1_decipher.description,event_artifact1_decipher,,0,0,
event_artifact1_complete,quest,event.event_artifact1_complete.name,event.event_artifact1_complete.description,event_artifact1_complete,,0,0,
camp_plains_snare,camp_forage,event.camp_plains_snare.name,event.camp_plains_snare.description,plains_snare,"Camp scene in plains, silk road era, setting snare traps for hares in tall grass",0.5,0,plains
camp_plains_berries,camp_forage,event.camp_plains_berries.name,event.camp_plains_berries.description,plains_berries,"Camp scene in plains, silk road era, gathering wild berries near stream",0.5,0,plains
camp_plains_shepherd_trade,camp_forage,event.camp_plains_shepherd_trade.name,event.camp_plains_shepherd_trade.description,plains_shepherd_trade,"Camp scene in plains, silk road era, nomad shepherd with flock offers food trade at dusk",0.5,0,plains
camp_desert_dates,camp_forage,event.camp_desert_dates.name,event.camp_desert_dates.description,desert_dates,"Camp scene in desert, silk road era, solitary date palm found near rocky outcrop",0.5,0,desert
camp_desert_fox,camp_forage,event.camp_desert_fox.name,event.camp_desert_fox.description,desert_fox,"Camp scene in desert, silk road era, hunting desert fox at twilight with net and torch",0.5,0,desert
camp_desert_old_tracks,camp_forage,event.camp_desert_old_tracks.name,event.camp_desert_old_tracks.description,desert_old_tracks,"Camp scene in desert, silk road era, following old caravan tracks toward hidden water cache",0.5,0,desert
camp_highland_pine,camp_forage,event.camp_highland_pine.name,event.camp_highland_pine.description,highland_pine,"Camp scene in highland, silk road era, collecting cedar pine cones from mountain slope",0.5,0,high_altitude
camp_highland_goat,camp_forage,event.camp_highland_goat.name,event.camp_highland_goat.description,highland_goat,"Camp scene in highland, silk road era, hunting wild mountain goat on rocky cliffs",0.5,0,high_altitude
